"stage","gender","ethnicity"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","White"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Latino"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Regular Member","Male","Other"
"Retired","Female","Black"
"Retired","Female","Asian"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","White"
"Retired","Female","Other"
"Retired","Female","Other"
"Retired","Male","Native American"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","White"
"Retired","Male","Other"
"Retired","Male","Other"
"Retired","Male","Other"
"Retired","Male","Other"
"Retired","Male","Other"
