city	metro_name	yr	qtr	index_nsa	index_sa	note
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2014	3	196.22	194.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2014	4	197.60	198.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2015	1	204.17	204.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2015	2	212.91	209.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2015	3	217.37	214.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2015	4	218.05	219.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2016	1	225.41	225.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2016	2	235.67	232.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2016	3	241.29	238.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2016	4	243.34	245.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2017	1	252.41	252.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2017	2	261.99	258.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2017	3	266.96	264.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19124	"Dallas-Plano-Irving, TX  (MSAD)"	2017	4	268.65	270.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19740	"Denver-Aurora-Lakewood, CO"	1991	1	100.00	100.00	
19740	"Denver-Aurora-Lakewood, CO"	1991	2	100.67	99.86	
19740	"Denver-Aurora-Lakewood, CO"	1991	3	101.53	100.76	
19740	"Denver-Aurora-Lakewood, CO"	1991	4	102.78	102.60	
19740	"Denver-Aurora-Lakewood, CO"	1992	1	104.66	104.69	
19740	"Denver-Aurora-Lakewood, CO"	1992	2	107.05	106.15	
19740	"Denver-Aurora-Lakewood, CO"	1992	3	109.38	108.54	
19740	"Denver-Aurora-Lakewood, CO"	1992	4	111.55	111.37	
19740	"Denver-Aurora-Lakewood, CO"	1993	1	112.99	113.06	
19740	"Denver-Aurora-Lakewood, CO"	1993	2	117.82	116.76	
19740	"Denver-Aurora-Lakewood, CO"	1993	3	121.42	120.51	
19740	"Denver-Aurora-Lakewood, CO"	1993	4	123.74	123.57	
19740	"Denver-Aurora-Lakewood, CO"	1994	1	127.38	127.50	
19740	"Denver-Aurora-Lakewood, CO"	1994	2	132.11	130.86	
19740	"Denver-Aurora-Lakewood, CO"	1994	3	133.58	132.56	
19740	"Denver-Aurora-Lakewood, CO"	1994	4	135.25	135.15	
19740	"Denver-Aurora-Lakewood, CO"	1995	1	136.93	137.03	
19740	"Denver-Aurora-Lakewood, CO"	1995	2	142.04	140.66	
19740	"Denver-Aurora-Lakewood, CO"	1995	3	145.09	144.00	
19740	"Denver-Aurora-Lakewood, CO"	1995	4	145.90	145.80	
19740	"Denver-Aurora-Lakewood, CO"	1996	1	148.66	148.72	
19740	"Denver-Aurora-Lakewood, CO"	1996	2	151.60	150.18	
19740	"Denver-Aurora-Lakewood, CO"	1996	3	152.70	151.52	
19740	"Denver-Aurora-Lakewood, CO"	1996	4	155.10	155.03	
19740	"Denver-Aurora-Lakewood, CO"	1997	1	157.65	157.63	
19740	"Denver-Aurora-Lakewood, CO"	1997	2	161.28	159.87	
19740	"Denver-Aurora-Lakewood, CO"	1997	3	164.33	163.06	
19740	"Denver-Aurora-Lakewood, CO"	1997	4	164.88	164.72	
19740	"Denver-Aurora-Lakewood, CO"	1998	1	169.45	169.43	
19740	"Denver-Aurora-Lakewood, CO"	1998	2	174.58	173.17	
19740	"Denver-Aurora-Lakewood, CO"	1998	3	178.71	177.26	
19740	"Denver-Aurora-Lakewood, CO"	1998	4	182.55	182.30	
19740	"Denver-Aurora-Lakewood, CO"	1999	1	187.28	187.30	
19740	"Denver-Aurora-Lakewood, CO"	1999	2	195.34	193.85	
19740	"Denver-Aurora-Lakewood, CO"	1999	3	202.80	201.16	
19740	"Denver-Aurora-Lakewood, CO"	1999	4	207.82	207.36	
19740	"Denver-Aurora-Lakewood, CO"	2000	1	214.66	214.76	
19740	"Denver-Aurora-Lakewood, CO"	2000	2	224.58	222.99	
19740	"Denver-Aurora-Lakewood, CO"	2000	3	232.46	230.55	
19740	"Denver-Aurora-Lakewood, CO"	2000	4	239.46	238.79	
19740	"Denver-Aurora-Lakewood, CO"	2001	1	245.59	245.74	
19740	"Denver-Aurora-Lakewood, CO"	2001	2	252.25	250.53	
19740	"Denver-Aurora-Lakewood, CO"	2001	3	256.70	254.67	
19740	"Denver-Aurora-Lakewood, CO"	2001	4	257.82	256.95	
19740	"Denver-Aurora-Lakewood, CO"	2002	1	258.68	258.81	
19740	"Denver-Aurora-Lakewood, CO"	2002	2	263.81	262.13	
19740	"Denver-Aurora-Lakewood, CO"	2002	3	265.88	263.76	
19740	"Denver-Aurora-Lakewood, CO"	2002	4	266.57	265.64	
19740	"Denver-Aurora-Lakewood, CO"	2003	1	265.04	265.17	
19740	"Denver-Aurora-Lakewood, CO"	2003	2	265.81	264.16	
19740	"Denver-Aurora-Lakewood, CO"	2003	3	267.49	265.26	
19740	"Denver-Aurora-Lakewood, CO"	2003	4	268.26	267.32	
19740	"Denver-Aurora-Lakewood, CO"	2004	1	269.38	269.73	
19740	"Denver-Aurora-Lakewood, CO"	2004	2	272.23	270.49	
19740	"Denver-Aurora-Lakewood, CO"	2004	3	273.07	270.45	
19740	"Denver-Aurora-Lakewood, CO"	2004	4	274.38	273.55	
19740	"Denver-Aurora-Lakewood, CO"	2005	1	275.97	276.78	
19740	"Denver-Aurora-Lakewood, CO"	2005	2	278.86	276.89	
19740	"Denver-Aurora-Lakewood, CO"	2005	3	280.50	277.31	
19740	"Denver-Aurora-Lakewood, CO"	2005	4	279.95	279.24	
19740	"Denver-Aurora-Lakewood, CO"	2006	1	279.90	281.44	
19740	"Denver-Aurora-Lakewood, CO"	2006	2	282.11	279.83	
19740	"Denver-Aurora-Lakewood, CO"	2006	3	281.66	277.84	
19740	"Denver-Aurora-Lakewood, CO"	2006	4	275.88	275.33	
19740	"Denver-Aurora-Lakewood, CO"	2007	1	268.31	270.56	
19740	"Denver-Aurora-Lakewood, CO"	2007	2	270.45	267.90	
19740	"Denver-Aurora-Lakewood, CO"	2007	3	266.07	262.03	
19740	"Denver-Aurora-Lakewood, CO"	2007	4	252.63	252.17	
19740	"Denver-Aurora-Lakewood, CO"	2008	1	242.81	245.50	
19740	"Denver-Aurora-Lakewood, CO"	2008	2	241.46	238.86	
19740	"Denver-Aurora-Lakewood, CO"	2008	3	238.00	234.14	
19740	"Denver-Aurora-Lakewood, CO"	2008	4	230.43	230.08	
19740	"Denver-Aurora-Lakewood, CO"	2009	1	225.64	228.51	
19740	"Denver-Aurora-Lakewood, CO"	2009	2	236.63	233.76	
19740	"Denver-Aurora-Lakewood, CO"	2009	3	243.60	239.66	
19740	"Denver-Aurora-Lakewood, CO"	2009	4	243.66	243.35	
19740	"Denver-Aurora-Lakewood, CO"	2010	1	238.99	242.13	
19740	"Denver-Aurora-Lakewood, CO"	2010	2	246.94	243.67	
19740	"Denver-Aurora-Lakewood, CO"	2010	3	242.00	238.27	
19740	"Denver-Aurora-Lakewood, CO"	2010	4	238.08	237.92	
19740	"Denver-Aurora-Lakewood, CO"	2011	1	234.14	237.04	
19740	"Denver-Aurora-Lakewood, CO"	2011	2	240.04	236.64	
19740	"Denver-Aurora-Lakewood, CO"	2011	3	242.10	238.68	
19740	"Denver-Aurora-Lakewood, CO"	2011	4	242.28	242.30	
19740	"Denver-Aurora-Lakewood, CO"	2012	1	244.58	247.24	
19740	"Denver-Aurora-Lakewood, CO"	2012	2	258.38	254.59	
19740	"Denver-Aurora-Lakewood, CO"	2012	3	263.52	260.08	
19740	"Denver-Aurora-Lakewood, CO"	2012	4	266.78	267.13	
19740	"Denver-Aurora-Lakewood, CO"	2013	1	271.74	274.15	
19740	"Denver-Aurora-Lakewood, CO"	2013	2	285.69	281.40	
19740	"Denver-Aurora-Lakewood, CO"	2013	3	293.63	290.14	
19740	"Denver-Aurora-Lakewood, CO"	2013	4	296.65	297.36	
19740	"Denver-Aurora-Lakewood, CO"	2014	1	302.24	304.28	
19740	"Denver-Aurora-Lakewood, CO"	2014	2	316.13	311.40	
19740	"Denver-Aurora-Lakewood, CO"	2014	3	323.18	319.66	
19740	"Denver-Aurora-Lakewood, CO"	2014	4	328.40	329.45	
19740	"Denver-Aurora-Lakewood, CO"	2015	1	339.31	340.91	
19740	"Denver-Aurora-Lakewood, CO"	2015	2	356.85	351.60	
19740	"Denver-Aurora-Lakewood, CO"	2015	3	364.76	361.19	
19740	"Denver-Aurora-Lakewood, CO"	2015	4	368.24	369.55	
19740	"Denver-Aurora-Lakewood, CO"	2016	1	380.00	381.14	
19740	"Denver-Aurora-Lakewood, CO"	2016	2	394.90	389.27	
19740	"Denver-Aurora-Lakewood, CO"	2016	3	401.91	398.32	
19740	"Denver-Aurora-Lakewood, CO"	2016	4	406.66	408.13	
19740	"Denver-Aurora-Lakewood, CO"	2017	1	418.25	419.05	
19740	"Denver-Aurora-Lakewood, CO"	2017	2	431.47	425.45	
19740	"Denver-Aurora-Lakewood, CO"	2017	3	438.41	434.78	
19740	"Denver-Aurora-Lakewood, CO"	2017	4	444.43	445.95	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1991	2	101.68	100.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1991	3	102.46	101.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1991	4	102.48	101.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1992	1	104.08	104.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1992	2	105.35	104.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1992	3	106.51	105.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1992	4	106.87	105.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1993	1	105.44	105.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1993	2	108.13	106.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1993	3	108.51	107.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1993	4	109.64	108.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1994	1	109.62	109.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1994	2	113.24	111.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1994	3	115.07	113.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1994	4	116.89	115.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1995	1	118.56	118.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1995	2	121.44	120.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1995	3	125.72	123.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1995	4	126.91	125.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1996	1	131.43	131.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1996	2	134.43	133.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1996	3	138.20	136.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1996	4	139.55	138.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1997	1	141.68	141.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1997	2	147.49	146.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1997	3	152.65	150.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1997	4	154.90	153.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1998	1	156.54	156.21	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1998	2	160.59	159.11	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1998	3	162.64	160.38	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1998	4	164.88	163.08	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1999	1	165.80	165.28	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1999	2	175.19	173.64	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1999	3	184.13	181.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	1999	4	190.03	187.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2000	1	191.65	190.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2000	2	192.55	190.93	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2000	3	193.81	191.66	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2000	4	197.58	195.30	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2001	1	198.88	197.66	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2001	2	201.10	199.46	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2001	3	202.68	200.65	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2001	4	204.54	202.25	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2002	1	204.37	202.85	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2002	2	204.41	202.71	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2002	3	205.27	203.37	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2002	4	204.78	202.58	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2003	1	204.78	203.10	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2003	2	205.25	203.41	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2003	3	204.22	202.48	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2003	4	202.94	200.92	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2004	1	201.46	199.59	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2004	2	199.37	197.59	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2004	3	197.50	195.89	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2004	4	196.97	195.11	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2005	1	195.58	193.52	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2005	2	194.92	193.38	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2005	3	194.04	192.37	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2005	4	193.06	191.25	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2006	1	189.98	187.83	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2006	2	188.00	186.92	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2006	3	181.93	180.09	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2006	4	175.87	174.04	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2007	1	171.03	169.23	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2007	2	156.70	156.23	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2007	3	145.74	143.85	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2007	4	134.32	132.71	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2008	1	124.40	123.40	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2008	2	112.90	112.88	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2008	3	105.52	103.75	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2008	4	93.70	92.34	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2009	1	87.61	87.35	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2009	2	78.64	78.72	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2009	3	79.32	77.70	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2009	4	79.33	77.95	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2010	1	78.43	78.71	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2010	2	78.01	78.06	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2010	3	78.67	76.81	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2010	4	75.13	73.65	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2011	1	69.97	70.69	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2011	2	70.17	70.05	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2011	3	73.45	71.50	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2011	4	74.36	72.91	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2012	1	72.62	73.75	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2012	2	76.87	76.50	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2012	3	79.75	77.46	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2012	4	83.49	82.04	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2013	1	83.80	85.34	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2013	2	89.32	88.57	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2013	3	94.79	91.96	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2013	4	95.87	94.50	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	1	95.06	96.91	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	2	101.86	100.64	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	3	109.64	106.37	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	4	108.74	107.49	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	1	109.50	111.66	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	2	115.60	113.90	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	3	116.77	113.30	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	4	116.07	114.98	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2016	1	117.48	119.80	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2016	2	121.98	119.92	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2016	3	125.99	122.37	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2016	4	126.12	125.04	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2017	1	124.41	126.85	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2017	2	134.77	132.31	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2017	3	139.79	135.93	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2017	4	141.41	140.16	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	2	99.04	99.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	3	98.86	99.20	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	4	99.84	99.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	1	100.14	100.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	2	99.94	100.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	3	99.83	100.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	4	101.26	101.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	1	100.17	100.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	2	102.02	102.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	3	102.64	102.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	4	103.93	104.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	1	105.53	105.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	2	105.90	106.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	3	108.15	108.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	4	108.28	108.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	1	108.98	109.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	2	108.91	109.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	3	111.14	110.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	4	110.82	111.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	1	110.94	111.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	2	112.18	112.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	3	112.53	112.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	4	111.89	112.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	1	111.24	111.77	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	2	111.70	111.96	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	3	113.32	113.13	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	4	114.00	114.24	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	1	114.35	114.94	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	2	115.73	115.88	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	3	116.40	116.29	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	4	117.03	117.28	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	1	118.03	118.64	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	2	120.14	120.22	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	3	121.54	121.51	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	4	123.36	123.60	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	1	126.00	126.63	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	2	129.28	129.39	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	3	132.09	132.07	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	4	135.31	135.52	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2001	1	139.10	139.80	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2001	2	144.18	144.37	
